Id,ManagementAreaId,SampleDate,Fat,Protein,ES,EQ,Bacteria,SomaticCellCount,Urea,FreezingPoint,Breed,Species,Target
2057,1898,2022-10-30,5.67,4.49,10.16,10.16,30,1550,0.0,0.564,Florida,Cabra,Veterinarian intervention
2058,1898,2022-10-28,5.5,4.57,10.07,10.07,65,2851,0.0,0.558,Florida,Cabra,Veterinarian intervention
2059,1898,2022-10-26,5.76,4.68,10.44,10.44,36,2886,0.0,0.561,Florida,Cabra,Veterinarian intervention
2060,1898,2022-10-22,5.46,4.62,10.08,10.08,45,3347,0.0,0.556,Florida,Cabra,Veterinarian intervention
2061,1898,2022-10-20,5.52,4.87,10.39,10.39,346,2425,0.0,0.564,Florida,Cabra,Veterinarian intervention
2084,1867,2022-11-19,6.85,5.04,10.69,11.89,59,1095,0.0,0.568,Assaf,Oveja,Treatment
2085,1892,2022-11-21,5.65,3.79,9.29,9.440000000000001,50,1593,565.0,0.578,Payoya,Cabra,Treatment
2086,1898,2022-11-23,4.84,3.77,8.61,8.61,0,1498,0.0,0.56,Florida,Cabra,Treatment
2069,750,2022-11-16,7.49,4.58,12.07,12.07,112,3636,452.0,0.581,Malagueña,Cabra,Veterinarian intervention
2070,750,2022-11-14,7.21,4.44,11.65,11.65,0,2879,430.0,0.575,Malagueña,Cabra,Veterinarian intervention
2071,1867,2022-11-17,6.51,5.04,10.65,11.55,40,1131,0.0,0.563,Assaf,Oveja,Treatment
2072,1867,2022-11-16,6.49,4.98,10.53,11.47,44,1141,0.0,0.558,Assaf,Oveja,Treatment
2073,1867,2022-11-14,6.38,5.14,10.85,11.52,48,913,0.0,0.573,Assaf,Oveja,Treatment
2074,1893,2022-11-14,4.1,3.5,8.57,7.6,407,1160,668.0,0.545,Payoya,Cabra,Veterinarian intervention
2075,1898,2022-11-17,4.66,3.72,8.38,8.38,21,1365,0.0,0.573,Florida,Cabra,Treatment
2076,1894,2022-11-14,4.63,3.95,9.19,8.58,21,2039,726.0,0.561,Payoya,Cabra,Veterinarian intervention
2077,1894,2022-11-11,4.67,4.01,9.24,8.68,24,2667,616.0,0.561,Payoya,Cabra,Veterinarian intervention
2078,1894,2022-11-07,4.87,3.95,9.13,8.82,23,3264,630.0,0.563,Payoya,Cabra,Veterinarian intervention
2079,1894,2022-11-03,4.81,3.91,9.03,8.719999999999999,40,3913,685.0,0.569,Payoya,Cabra,Veterinarian intervention
2137,1867,2022-12-05,7.27,5.51,11.18,12.78,51,1032,0.0,0.586,Assaf,Oveja,Treatment
2138,1867,2022-12-03,7.12,5.36,10.92,12.48,71,1069,0.0,0.571,Assaf,Oveja,Treatment
2141,750,2022-12-04,6.21,4.27,10.48,10.48,0,1572,495.0,0.557,Malagueña,Cabra,Treatment
2142,750,2022-12-02,6.78,4.57,11.35,11.350000000000001,42,2151,452.0,0.569,Malagueña,Cabra,Veterinarian intervention
2146,1867,2022-12-06,7.06,5.35,10.94,12.41,83,1213,0.0,0.568,Assaf,Oveja,Treatment
2153,1898,2022-12-09,4.87,3.73,8.6,8.6,0,2239,0.0,0.578,Florida,Cabra,Treatment
2155,1892,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567,Payoya,Cabra,Veterinarian intervention
2156,1893,2022-12-12,4.81,3.65,8.62,8.459999999999999,144,2222,515.0,0.542,Payoya,Cabra,Veterinarian intervention
2158,750,2022-12-11,5.95,4.44,10.39,10.39,0,2053,489.0,0.572,Malagueña,Cabra,Treatment
2159,750,2022-12-09,6.01,4.38,10.39,10.39,102,2048,477.0,0.576,Malagueña,Cabra,Treatment
2160,1524,2022-12-11,4.63,3.57,8.2,8.2,75,1875,515.0,0.554,Florida,Cabra,Treatment
2161,1867,2022-12-12,7.28,5.36,10.99,12.64,48,1087,0.0,0.572,Assaf,Oveja,Treatment
2162,1867,2022-12-10,7.19,5.41,11.02,12.600000000000001,60,1449,0.0,0.577,Assaf,Oveja,Treatment
2163,1867,2022-12-08,7.37,5.4,11.04,12.77,154,1256,0.0,0.576,Assaf,Oveja,Veterinarian intervention
2164,1898,2022-12-11,4.56,3.72,8.28,8.28,30,1327,0.0,0.573,Florida,Cabra,Treatment
2182,1524,2022-12-20,4.6,3.69,8.29,8.29,64,2261,550.0,0.527,Florida,Cabra,Treatment
2175,750,2022-12-18,5.58,4.65,10.23,10.23,0,1653,506.0,0.57,Malagueña,Cabra,Treatment
2181,1898,2022-12-19,4.36,3.72,8.08,8.08,35,1567,0.0,0.573,Florida,Cabra,Treatment
2183,1524,2022-12-17,4.62,3.59,8.21,8.21,93,2706,556.0,0.535,Florida,Cabra,Treatment
2184,1898,2022-12-21,4.5,3.75,8.25,8.25,0,1673,0.0,0.568,Florida,Cabra,Treatment
2188,1524,2022-12-23,4.49,3.7,8.19,8.190000000000001,51,1910,534.0,0.526,Florida,Cabra,Treatment
2189,1892,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563,Payoya,Cabra,Treatment
2190,750,2022-12-26,5.3,4.07,9.37,9.370000000000001,0,1218,503.0,0.571,Malagueña,Cabra,Treatment
2191,750,2022-12-24,5.77,4.25,10.02,10.02,150,1257,521.0,0.561,Malagueña,Cabra,Treatment
2192,750,2022-12-22,5.73,4.44,10.17,10.170000000000002,0,1386,531.0,0.56,Malagueña,Cabra,Treatment
2193,1867,2022-12-27,6.94,5.56,11.23,12.5,29,1472,0.0,0.583,Assaf,Oveja,Treatment
2194,1867,2022-12-24,6.77,5.41,11.06,12.18,42,1591,0.0,0.576,Assaf,Oveja,Treatment
2195,1898,2022-12-27,4.52,3.76,8.28,8.28,54,2132,0.0,0.566,Florida,Cabra,Treatment
2196,1898,2022-12-25,4.56,3.8,8.36,8.36,0,3413,570.0,0.566,Florida,Cabra,Veterinarian intervention
2197,1898,2022-12-23,5.08,3.76,8.84,8.84,55,1873,0.0,0.575,Florida,Cabra,Treatment
2198,1867,2022-12-29,6.69,5.19,10.68,11.88,29,1457,0.0,0.557,Assaf,Oveja,Treatment
2199,1867,2022-12-28,6.52,5.18,10.62,11.7,34,1517,0.0,0.551,Assaf,Oveja,Treatment
2200,1898,2022-12-29,4.48,3.76,8.24,8.24,45,1901,0.0,0.559,Florida,Cabra,Treatment
2202,1524,2022-12-31,5.14,4.16,9.3,9.3,56,2050,486.0,0.532,Florida,Cabra,Treatment
2203,1524,2022-12-29,4.89,4.21,9.1,9.1,0,1800,591.0,0.533,Florida,Cabra,Treatment
2204,1524,2022-12-26,4.0,3.57,7.57,7.57,0,1583,520.0,0.474,Florida,Cabra,Veterinarian intervention
2205,1867,2022-12-31,6.83,5.24,10.86,12.07,28,1146,0.0,0.576,Assaf,Oveja,Treatment
2206,1524,2023-01-03,5.15,3.96,9.11,9.11,72,2306,491.0,0.527,Florida,Cabra,Treatment
2207,1892,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554,Payoya,Cabra,Treatment
2208,750,2023-01-01,5.93,4.09,10.02,10.02,70,1208,492.0,0.563,Malagueña,Cabra,Treatment
2209,750,2022-12-30,5.75,4.19,9.94,9.940000000000001,0,1446,531.0,0.556,Malagueña,Cabra,Treatment
2210,1867,2023-01-04,6.83,5.58,11.12,12.41,66,1523,0.0,0.578,Assaf,Oveja,Treatment
2211,1867,2023-01-03,7.28,5.67,11.27,12.95,58,1526,0.0,0.588,Assaf,Oveja,Treatment
2212,1898,2023-01-04,4.74,3.86,8.6,8.6,31,2362,0.0,0.556,Florida,Cabra,Treatment
2218,750,2023-01-07,6.07,4.02,10.09,10.09,131,1374,441.0,0.555,Malagueña,Cabra,Treatment
2219,750,2023-01-05,4.69,4.03,8.72,8.72,0,1217,415.0,0.568,Malagueña,Cabra,Treatment
2220,1892,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552,Payoya,Cabra,Treatment
2221,1898,2023-01-08,4.7,3.92,8.62,8.620000000000001,41,2272,0.0,0.563,Florida,Cabra,Treatment
2222,1524,2023-01-09,5.22,3.75,8.97,8.969999999999999,45,3683,454.0,0.54,Florida,Cabra,Veterinarian intervention
2223,1898,2023-01-10,4.59,3.89,8.48,8.48,0,2233,0.0,0.558,Florida,Cabra,Treatment
2224,750,2023-01-11,5.63,3.94,9.57,9.57,0,1090,477.0,0.565,Malagueña,Cabra,Treatment
2177,1867,2022-12-19,7.13,5.5,11.19,12.629999999999999,62,1540,0.0,0.582,Assaf,Oveja,Treatment
2178,1867,2022-12-17,6.98,5.41,11.07,12.39,28,1393,0.0,0.579,Assaf,Oveja,Treatment
2179,1892,2022-12-19,6.17,3.6,9.14,9.77,21,1247,585.0,0.563,Payoya,Cabra,Veterinarian intervention
2225,750,2023-01-09,6.03,4.03,10.06,10.06,0,1342,475.0,0.564,Malagueña,Cabra,Treatment
2226,1867,2023-01-12,6.33,5.16,10.69,11.49,72,1255,0.0,0.557,Assaf,Oveja,Treatment
2227,1867,2023-01-11,6.51,5.3,10.92,11.809999999999999,65,1231,0.0,0.568,Assaf,Oveja,Treatment
2229,1894,2022-12-04,7.19,5.39,10.27,12.58,1845,15028,541.0,0.573,Payoya,Cabra,Veterinarian intervention
2230,1524,2023-01-10,5.15,3.7,8.85,8.850000000000001,80,3640,483.0,0.554,Florida,Cabra,Veterinarian intervention
2231,1898,2023-01-12,4.87,3.87,8.74,8.74,44,2200,0.0,0.564,Florida,Cabra,Treatment
2232,750,2023-01-15,5.5,4.01,9.51,9.51,0,863,475.0,0.554,Malagueña,Cabra,No treatment
2233,750,2023-01-13,5.7,4.1,9.8,9.8,36,1406,484.0,0.559,Malagueña,Cabra,Treatment
2234,1892,2023-01-16,5.07,3.74,9.17,8.81,24,1326,628.0,0.544,Payoya,Cabra,Treatment
2235,1898,2023-01-16,4.69,3.8,8.49,8.49,29,1850,0.0,0.558,Florida,Cabra,Treatment
2236,1898,2023-01-14,4.63,3.82,8.45,8.45,0,2364,609.0,0.564,Florida,Cabra,Treatment
2237,1894,2023-01-15,5.47,3.74,9.25,9.21,61,2084,584.0,0.562,Payoya,Cabra,Treatment
2238,1894,2023-01-14,4.92,3.61,9.11,8.53,71,1756,608.0,0.557,Payoya,Cabra,Veterinarian intervention
2239,1894,2023-01-13,5.14,3.61,9.09,8.75,107,1965,614.0,0.561,Payoya,Cabra,Veterinarian intervention
2242,750,2023-01-17,5.94,4.02,9.96,9.96,34,1164,439.0,0.571,Malagueña,Cabra,Treatment
2243,1524,2023-01-18,5.11,3.67,8.78,8.780000000000001,47,2258,452.0,0.564,Florida,Cabra,Treatment
2244,1524,2023-01-15,5.15,3.65,8.8,8.8,31,2878,449.0,0.552,Florida,Cabra,Treatment
2245,1867,2023-01-19,6.12,5.16,10.84,11.280000000000001,87,1179,0.0,0.566,Assaf,Oveja,Treatment
2246,1867,2023-01-18,6.06,5.14,10.8,11.2,113,1101,0.0,0.567,Assaf,Oveja,Veterinarian intervention
2247,1867,2023-01-17,6.04,5.03,10.61,11.07,60,1001,0.0,0.556,Assaf,Oveja,Treatment
2248,1894,2023-01-17,5.05,3.64,9.1,8.69,226,2011,610.0,0.556,Payoya,Cabra,Veterinarian intervention
2251,1898,2023-01-20,4.86,3.85,8.71,8.71,28,1855,0.0,0.572,Florida,Cabra,Treatment
2260,1898,2023-01-24,4.62,3.86,8.48,8.48,20,1712,0.0,0.563,Florida,Cabra,Treatment
2280,750,2023-01-31,5.56,4.1,9.66,9.66,0,1208,480.0,0.568,Malagueña,Cabra,Treatment
2281,1524,2023-02-02,4.45,3.58,8.03,8.030000000000001,50,1537,437.0,0.542,Florida,Cabra,Treatment
2282,1867,2023-02-02,6.17,4.84,10.54,11.01,50,1165,0.0,0.565,Assaf,Oveja,Treatment
2283,1867,2023-02-01,6.28,4.99,10.75,11.27,46,1027,0.0,0.571,Assaf,Oveja,Treatment
2185,750,2022-12-20,5.52,4.56,10.08,10.079999999999998,0,1523,551.0,0.563,Malagueña,Cabra,Treatment
2186,1867,2022-12-22,6.56,5.23,10.8,11.79,49,1345,0.0,0.56,Assaf,Oveja,Treatment
2187,1867,2022-12-21,6.79,5.25,10.8,12.04,43,1382,0.0,0.561,Assaf,Oveja,Treatment
2201,750,2022-12-28,5.72,4.1,9.82,9.82,237,1222,483.0,0.554,Malagueña,Cabra,Treatment
2241,1898,2023-01-18,4.6,3.83,8.43,8.43,0,1917,0.0,0.563,Florida,Cabra,Treatment
2262,750,2023-01-25,5.48,4.05,9.53,9.530000000000001,47,1171,474.0,0.563,Malagueña,Cabra,Treatment
2263,750,2023-01-23,5.62,4.06,9.68,9.68,0,968,494.0,0.57,Malagueña,Cabra,Treatment
2264,1524,2023-01-24,4.85,3.62,8.47,8.469999999999999,104,1974,472.0,0.542,Florida,Cabra,Treatment
2265,1867,2023-01-26,6.34,4.94,10.59,11.280000000000001,45,938,0.0,0.561,Assaf,Oveja,Treatment
2266,1867,2023-01-25,6.36,4.98,10.63,11.34,22,939,0.0,0.567,Assaf,Oveja,Treatment
2267,1898,2023-01-26,4.88,3.87,8.75,8.75,0,1980,0.0,0.56,Florida,Cabra,Treatment
2277,1524,2023-01-30,4.73,3.61,8.34,8.34,22,1805,461.0,0.548,Florida,Cabra,Treatment
2278,1524,2023-01-27,4.64,3.53,8.17,8.17,20,1210,447.0,0.536,Florida,Cabra,Treatment
2284,1867,2023-01-31,6.32,5.05,10.85,11.370000000000001,34,1044,0.0,0.575,Assaf,Oveja,Treatment
2308,750,2023-02-08,5.47,4.2,9.67,9.67,23,1101,439.0,0.566,Malagueña,Cabra,Treatment
2309,1898,2023-02-09,4.69,3.76,8.45,8.45,30,1525,0.0,0.563,Florida,Cabra,Treatment
2311,1901,2023-01-02,4.68,3.39,13.24,8.07,25,1550,476.0,0.544,Malagueña,Cabra,Treatment
2313,1901,2023-01-06,4.53,3.65,13.4,8.18,26,1657,513.0,0.561,Malagueña,Cabra,Treatment
2314,1901,2023-01-08,4.73,3.55,13.6,8.28,47,1187,521.0,0.56,Malagueña,Cabra,Treatment
2315,1901,2023-01-10,4.59,3.59,13.37,8.18,23,1365,535.0,0.557,Malagueña,Cabra,Treatment
2316,1901,2023-01-12,4.55,3.56,13.35,8.11,30,1391,571.0,0.551,Malagueña,Cabra,Treatment
2317,1901,2023-01-14,4.62,3.48,13.35,8.1,23,1460,549.0,0.548,Malagueña,Cabra,Treatment
2318,1901,2023-01-16,4.68,3.51,13.39,8.19,42,1559,580.0,0.556,Malagueña,Cabra,Treatment
2319,1901,2023-01-18,4.73,3.58,13.56,8.31,23,1598,558.0,0.561,Malagueña,Cabra,Treatment
2320,1901,2023-01-20,4.8,3.54,13.53,8.34,14,1495,491.0,0.56,Malagueña,Cabra,Treatment
2321,1901,2023-01-22,4.53,3.49,13.19,8.02,20,1227,558.0,0.555,Malagueña,Cabra,Treatment
2322,1901,2023-01-24,4.71,3.57,13.46,8.28,26,1428,588.0,0.556,Malagueña,Cabra,Treatment
2323,1901,2023-01-26,4.74,3.65,13.61,8.39,15,1441,558.0,0.559,Malagueña,Cabra,Treatment
2324,1901,2023-01-28,4.71,3.64,13.57,8.35,20,1851,563.0,0.561,Malagueña,Cabra,Treatment
2325,1901,2023-01-30,4.75,3.7,13.71,8.45,32,1529,566.0,0.564,Malagueña,Cabra,Treatment
2326,1901,2023-02-01,4.81,3.67,13.82,8.48,27,1312,569.0,0.558,Malagueña,Cabra,Treatment
2327,1901,2023-02-03,4.97,3.67,13.94,8.64,32,1335,567.0,0.557,Malagueña,Cabra,Treatment
2328,1901,2023-02-05,4.9,3.63,13.79,8.53,43,1432,571.0,0.555,Malagueña,Cabra,Treatment
2213,750,2023-01-03,5.67,3.93,9.6,9.6,0,949,512.0,0.56,Malagueña,Cabra,Treatment
2252,750,2023-01-21,5.75,4.09,9.84,9.84,0,882,486.0,0.571,Malagueña,Cabra,Treatment
2253,750,2023-01-19,5.7,4.06,9.76,9.76,0,1094,464.0,0.572,Malagueña,Cabra,Treatment
2254,1892,2023-01-23,5.32,3.82,9.19,9.14,30,1478,633.0,0.563,Payoya,Cabra,Treatment
2255,1898,2023-01-22,4.85,3.82,8.67,8.67,0,1993,0.0,0.565,Florida,Cabra,Treatment
2271,750,2023-01-27,5.45,4.07,9.52,9.52,0,851,530.0,0.567,Malagueña,Cabra,No treatment
2272,1867,2023-01-30,6.26,5.04,10.73,11.3,40,1050,0.0,0.571,Assaf,Oveja,Treatment
2273,1867,2023-01-28,6.35,5.07,10.79,11.42,36,1098,0.0,0.579,Assaf,Oveja,Treatment
2274,1892,2023-01-30,5.54,3.97,9.47,9.51,20,1494,659.0,0.557,Payoya,Cabra,Treatment
2276,1898,2023-01-30,5.03,4.01,9.04,9.04,32,2149,0.0,0.565,Florida,Cabra,Treatment
2286,1898,2023-02-03,4.88,3.92,8.8,8.8,0,2112,0.0,0.565,Florida,Cabra,Treatment
2287,1898,2023-02-05,4.85,3.9,8.75,8.75,26,2024,0.0,0.564,Florida,Cabra,Treatment
2288,1524,2023-02-05,4.79,3.51,8.3,8.3,22,1522,360.0,0.549,Florida,Cabra,Veterinarian intervention
2312,1901,2023-01-04,4.3,3.49,13.05,7.79,0,1655,547.0,0.56,Malagueña,Cabra,Treatment
2329,1901,2023-02-07,4.81,3.68,13.72,8.49,24,1468,613.0,0.554,Malagueña,Cabra,Treatment
2400,1898,2023-02-15,4.79,3.72,8.51,8.51,0,2024,0.0,0.571,Florida,Cabra,Treatment
2515,750,2023-02-18,5.43,4.55,9.98,9.98,0,1370,541.0,0.564,Malagueña,Cabra,Treatment
2516,750,2023-02-16,5.23,4.22,9.45,9.45,0,1303,493.0,0.567,Malagueña,Cabra,Treatment
2517,1524,2023-02-17,4.29,3.49,7.78,7.78,152,1108,553.0,0.543,Florida,Cabra,Veterinarian intervention
2518,1892,2023-02-20,5.24,3.55,9.2,8.79,21,1492,609.0,0.555,Payoya,Cabra,Treatment
2519,1893,2023-02-20,4.1,3.34,8.54,7.4399999999999995,10,1516,599.0,0.528,Payoya,Cabra,Treatment
2520,1898,2023-02-19,4.59,3.67,8.26,8.26,0,1954,0.0,0.562,Florida,Cabra,Treatment
2567,1903,2023-02-27,4.79,3.38,8.17,8.17,0,1086,647.0,0.556,Malagueña,Cabra,Treatment
2257,1524,2023-01-21,4.89,3.63,8.52,8.52,65,1745,520.0,0.554,Florida,Cabra,Treatment
2391,750,2023-02-12,5.37,4.39,9.76,9.76,0,1263,519.0,0.576,Malagueña,Cabra,Treatment
2392,750,2023-02-10,5.48,4.24,9.72,9.72,0,1209,503.0,0.57,Malagueña,Cabra,Treatment
2393,1893,2023-02-13,4.54,3.49,8.82,8.030000000000001,10,1390,627.0,0.539,Payoya,Cabra,Veterinarian intervention
2394,1898,2023-02-11,4.8,3.72,8.52,8.52,0,1524,0.0,0.563,Florida,Cabra,Treatment
2395,1903,2023-02-13,4.81,3.57,8.38,8.379999999999999,170,1138,662.0,0.554,Malagueña,Cabra,Veterinarian intervention
2396,1903,2023-02-11,4.93,3.59,8.52,8.52,35,869,651.0,0.555,Malagueña,Cabra,Treatment
2521,1524,2023-02-20,4.2,3.45,7.65,7.65,51,1106,473.0,0.538,Florida,Cabra,Treatment
2522,1903,2023-02-18,4.68,3.34,8.02,8.02,13,865,609.0,0.554,Malagueña,Cabra,Treatment
2523,1901,2023-02-17,5.17,4.17,14.66,9.34,26,1896,603.0,0.565,Malagueña,Cabra,Treatment
2524,1901,2023-02-19,5.15,3.97,14.49,9.12,31,1761,597.0,0.565,Malagueña,Cabra,Treatment
2525,1902,2023-02-17,4.72,3.66,13.65,8.38,23,1468,501.0,0.562,Malagueña,Cabra,Treatment
2526,1902,2023-02-19,4.35,3.74,13.28,8.09,100,1660,556.0,0.564,Malagueña,Cabra,Veterinarian intervention
2528,1867,2023-02-20,5.63,4.83,10.79,10.46,27,1021,0.0,0.582,Assaf,Oveja,Treatment
2529,1867,2023-02-18,5.75,4.62,10.43,10.370000000000001,19,771,0.0,0.565,Assaf,Oveja,Treatment
2530,1898,2023-02-21,4.8,3.62,8.42,8.42,20,1908,0.0,0.56,Florida,Cabra,Treatment
2531,1905,2023-02-20,4.89,3.91,14.3,8.8,219,1176,451.0,0.574,Murciano-granadina,Cabra,Veterinarian intervention
2533,750,2023-02-22,5.65,4.71,10.36,10.36,0,1306,467.0,0.564,Malagueña,Cabra,Treatment
2534,750,2023-02-20,5.44,4.93,10.37,10.370000000000001,0,1730,550.0,0.572,Malagueña,Cabra,Treatment
2535,1867,2023-02-23,5.68,4.78,10.64,10.46,43,980,0.0,0.571,Assaf,Oveja,Treatment
2536,1867,2023-02-21,5.65,4.81,10.72,10.46,31,957,0.0,0.577,Assaf,Oveja,Treatment
2537,1898,2023-02-23,4.49,3.6,8.09,8.09,0,1961,0.0,0.562,Florida,Cabra,Treatment
2538,1903,2023-02-20,4.44,3.37,7.81,7.8100000000000005,0,765,578.0,0.544,Malagueña,Cabra,Treatment
2539,1901,2023-02-21,5.02,3.79,14.2,8.81,29,1524,705.0,0.566,Malagueña,Cabra,Veterinarian intervention
2540,1902,2023-02-21,4.72,3.69,13.63,8.41,145,1725,645.0,0.563,Malagueña,Cabra,Veterinarian intervention
2541,1905,2023-02-22,4.83,3.92,14.22,8.75,0,1030,599.0,0.568,Murciano-granadina,Cabra,Treatment
2542,1903,2023-02-23,4.41,3.31,7.72,7.720000000000001,59,688,571.0,0.552,Malagueña,Cabra,Treatment
2568,1898,2023-03-01,4.71,3.63,8.34,8.34,14,1849,0.0,0.568,Florida,Cabra,Treatment
2574,1906,2023-02-15,5.47,3.97,9.56,9.44,68,983,612.0,0.569,Malagueña,Cabra,Treatment
2575,1906,2023-02-20,4.89,3.74,9.39,8.629999999999999,64,847,604.0,0.564,Malagueña,Cabra,Treatment
2576,1906,2023-02-23,5.06,3.71,9.34,8.77,38,1433,617.0,0.565,Malagueña,Cabra,Treatment
2577,1906,2023-02-26,5.06,3.78,9.46,8.84,38,1995,650.0,0.568,Malagueña,Cabra,Veterinarian intervention
2578,1908,2023-02-15,5.75,4.0,9.41,9.75,489,1798,694.0,0.566,Florida,Cabra,Veterinarian intervention
2579,1908,2023-02-20,5.48,3.75,9.2,9.23,34,1368,662.0,0.56,Florida,Cabra,Veterinarian intervention
2580,1908,2023-02-23,5.45,3.8,9.26,9.25,42,1109,666.0,0.567,Florida,Cabra,Veterinarian intervention
2581,1908,2023-02-26,5.58,3.8,9.23,9.379999999999999,91,2581,578.0,0.563,Florida,Cabra,Veterinarian intervention
2586,1907,2023-02-13,4.87,3.53,8.91,8.4,12,1011,725.0,0.556,Malagueña,Cabra,Veterinarian intervention
2587,1907,2023-02-16,4.81,3.48,8.87,8.29,38,1247,725.0,0.556,Malagueña,Cabra,Veterinarian intervention
2258,1867,2023-01-23,6.28,5.16,10.84,11.440000000000001,36,1006,0.0,0.572,Assaf,Oveja,Treatment
2259,1867,2023-01-21,5.7,5.26,11.01,10.96,22,790,0.0,0.578,Assaf,Oveja,Treatment
2290,1867,2023-02-06,6.25,4.94,10.65,11.190000000000001,24,1115,0.0,0.577,Assaf,Oveja,Treatment
2291,1867,2023-02-04,6.3,4.94,10.7,11.24,35,950,0.0,0.576,Assaf,Oveja,Treatment
2292,1892,2023-02-06,6.04,4.35,9.85,10.39,599,2161,622.0,0.569,Payoya,Cabra,Veterinarian intervention
2293,1898,2023-02-07,4.74,3.76,8.5,8.5,0,1750,0.0,0.564,Florida,Cabra,Treatment
2300,750,2023-02-06,5.31,4.21,9.52,9.52,0,943,478.0,0.567,Malagueña,Cabra,Treatment
2301,750,2023-02-04,5.25,4.22,9.47,9.469999999999999,0,1119,497.0,0.569,Malagueña,Cabra,Treatment
2302,750,2023-02-02,5.17,4.06,9.23,9.23,22,1150,492.0,0.571,Malagueña,Cabra,Treatment
2303,1524,2023-02-08,4.5,3.51,8.01,8.01,45,1206,376.0,0.545,Florida,Cabra,Veterinarian intervention
2304,1867,2023-02-09,5.8,4.55,10.09,10.35,34,820,0.0,0.542,Assaf,Oveja,Treatment
2305,1867,2023-02-08,6.05,4.8,10.49,10.85,35,999,0.0,0.565,Assaf,Oveja,Treatment
2306,1867,2023-02-07,6.07,4.8,10.45,10.870000000000001,32,1062,0.0,0.563,Assaf,Oveja,Treatment
2307,1894,2023-01-19,5.36,3.69,9.15,9.05,85,1805,567.0,0.561,Payoya,Cabra,Treatment
2582,1909,2023-02-16,5.62,3.67,9.14,9.29,34,1544,673.0,0.574,Florida,Cabra,Veterinarian intervention
2583,1909,2023-02-19,5.44,3.76,9.13,9.2,59,2326,645.0,0.569,Florida,Cabra,Veterinarian intervention
2584,1909,2023-02-24,5.27,3.92,9.27,9.19,33,1919,630.0,0.567,Florida,Cabra,Veterinarian intervention
2585,1909,2023-02-27,5.11,3.87,9.28,8.98,22,2242,638.0,0.566,Florida,Cabra,Veterinarian intervention
2588,1907,2023-02-18,4.59,3.51,8.85,8.1,9,1375,713.0,0.556,Malagueña,Cabra,Treatment
2589,1907,2023-02-24,4.63,3.46,8.78,8.09,15,1466,739.0,0.558,Malagueña,Cabra,Veterinarian intervention
2590,1907,2023-02-27,4.64,3.53,8.89,8.17,11,1278,720.0,0.561,Malagueña,Cabra,Veterinarian intervention
2591,1907,2023-02-28,5.83,4.18,9.66,10.01,66,2899,587.0,0.564,Malagueña,Cabra,Treatment
2609,1901,2023-03-01,4.83,3.69,13.91,8.52,17,1195,605.0,0.565,Malagueña,Cabra,Treatment
2610,1901,2023-03-03,4.74,3.64,13.74,8.38,22,1425,507.0,0.564,Malagueña,Cabra,Treatment
2611,1901,2023-03-05,4.72,3.57,13.62,8.29,11,1563,484.0,0.561,Malagueña,Cabra,Treatment
2612,1901,2023-03-07,4.69,3.58,13.6,8.27,29,1347,501.0,0.561,Malagueña,Cabra,Treatment
2613,1902,2023-02-27,4.53,3.7,13.48,8.23,96,1243,685.0,0.566,Malagueña,Cabra,Treatment
2614,1902,2023-03-01,4.49,3.78,13.5,8.27,27,985,670.0,0.568,Malagueña,Cabra,Treatment
2615,1902,2023-03-03,4.44,3.75,13.35,8.19,46,1442,564.0,0.56,Malagueña,Cabra,Treatment
2616,1902,2023-03-05,4.44,3.75,13.34,8.19,19,1180,579.0,0.558,Malagueña,Cabra,Treatment
2617,1902,2023-03-07,4.21,3.64,13.0,7.85,27,1030,576.0,0.557,Malagueña,Cabra,Treatment
2618,1905,2023-02-12,5.2,4.04,14.7,9.24,55,1892,464.0,0.57,Murciano-granadina,Cabra,Veterinarian intervention
2619,1905,2023-03-02,4.9,3.89,14.37,8.79,36,1667,561.0,0.576,Murciano-granadina,Cabra,Treatment
2620,1905,2023-03-04,5.11,3.98,14.6,9.09,23,2204,473.0,0.575,Murciano-granadina,Cabra,Veterinarian intervention
2621,1905,2023-03-06,5.02,3.98,14.5,9.0,147,1915,575.0,0.575,Murciano-granadina,Cabra,Veterinarian intervention
2622,1905,2023-03-08,4.87,3.96,14.37,8.83,467,1550,437.0,0.573,Murciano-granadina,Cabra,Veterinarian intervention
2623,1867,2023-03-09,6.03,4.76,10.67,10.79,47,959,0.0,0.578,Assaf,Oveja,Treatment
2624,1867,2023-03-07,5.95,4.75,10.66,10.7,72,873,0.0,0.577,Assaf,Oveja,Treatment
2625,1892,2023-03-06,5.12,3.43,9.13,8.55,16,921,622.0,0.563,Payoya,Cabra,Treatment
2661,1901,2023-03-09,4.58,3.52,13.52,8.1,40,1496,528.0,0.559,Malagueña,Cabra,Treatment
2662,1901,2023-03-11,4.51,3.5,13.42,8.01,22,1496,544.0,0.559,Malagueña,Cabra,Treatment
2663,1901,2023-03-13,4.39,3.48,13.24,7.87,16,1494,636.0,0.557,Malagueña,Cabra,Treatment
2664,1901,2023-03-15,4.39,3.46,13.2,7.85,23,1295,647.0,0.56,Malagueña,Cabra,Treatment
