Id,ManagementAreaId,SampleDate,EQ,SomaticCellCount,Fat,Protein,Bacteria,Urea,ES,FreezingPoint,Breed,Species,Target
3070,750,2023-05-13,7.56,1289,4.02,3.54,105,543.0,7.56,0.557,Malagueña,Goat,1.0
3071,750,2023-05-11,7.57,1238,4.11,3.46,0,542.0,7.57,0.555,Malagueña,Goat,1.0
3710,750,2023-07-24,7.9,1405,4.43,3.47,30,391.0,12.89,0.558,Malagueña,Goat,1.0
3711,750,2023-07-26,7.89,1556,4.44,3.45,25,459.0,12.8,0.555,Malagueña,Goat,1.0
3839,750,2023-08-03,8.03,2102,4.44,3.59,51,445.0,12.97,0.557,Malagueña,Goat,Veterinarian intervention
3621,750,2023-07-18,7.86,1475,4.46,3.4,38,491.0,12.84,0.555,Malagueña,Goat,1.0
3674,750,2023-07-22,7.7,1449,4.32,3.38,22,400.0,12.66,0.556,Malagueña,Goat,1.0
3750,750,2023-07-30,7.92,1405,4.44,3.48,87,405.0,12.84,0.562,Malagueña,Goat,1.0
3846,750,2023-08-06,8.1,1456,4.49,3.61,17,428.0,13.11,0.553,Malagueña,Goat,1.0
3953,750,2023-08-13,8.66,1915,4.76,3.9,60,435.0,13.67,0.56,Malagueña,Goat,Veterinarian intervention
3954,750,2023-08-15,8.72,2449,4.79,3.93,66,455.0,13.75,0.553,Malagueña,Goat,Veterinarian intervention
3859,750,2023-08-09,8.31,1890,4.66,3.65,27,491.0,13.27,0.55,Malagueña,Goat,1.0
3860,750,2023-08-10,8.22,1679,4.63,3.59,35,436.0,13.26,0.557,Malagueña,Goat,1.0
3962,750,2023-08-17,8.77,1874,4.75,4.02,19,386.0,13.81,0.559,Malagueña,Goat,Veterinarian intervention
3963,750,2023-08-20,8.83,2121,4.92,3.91,28,387.0,13.88,0.559,Malagueña,Goat,Veterinarian intervention
4043,750,2023-08-27,8.25,1432,4.58,3.67,32,435.0,13.35,0.557,Malagueña,Goat,1.0
4067,750,2023-08-28,8.42,1638,4.69,3.73,33,398.0,13.49,0.562,Malagueña,Goat,1.0
4109,750,2023-08-31,8.45,1344,4.74,3.71,49,433.0,13.57,0.557,Malagueña,Goat,1.0
4110,750,2023-09-02,8.69,1546,4.95,3.74,34,394.0,13.77,0.559,Malagueña,Goat,Veterinarian intervention
4007,750,2023-08-21,8.58,1626,4.82,3.76,65,406.0,13.63,0.558,Malagueña,Goat,1.0
4008,750,2023-08-24,8.51,1497,4.89,3.62,33,425.0,13.61,0.552,Malagueña,Goat,1.0
4084,750,2023-08-29,8.49,2064,4.79,3.7,30,437.0,13.57,0.558,Malagueña,Goat,1.0
4171,750,2023-09-08,8.8,1958,5.06,3.74,37,400.0,14.01,0.554,Malagueña,Goat,Veterinarian intervention
4172,750,2023-09-10,9.41,2629,5.53,3.88,30,408.0,14.59,0.556,Malagueña,Goat,Veterinarian intervention
4964,750,2023-11-10,12.02,2780,7.31,4.71,56,440.0,17.17,0.555,Malagueña,Goat,Veterinarian intervention
4314,750,2023-09-12,9.34,2156,5.41,3.93,50,499.0,14.46,0.556,Malagueña,Goat,Veterinarian intervention
4315,750,2023-09-16,9.55,2936,5.63,3.92,43,539.0,14.71,0.559,Malagueña,Goat,Veterinarian intervention
4316,750,2023-09-18,9.59,2947,5.51,4.08,44,461.0,14.78,0.563,Malagueña,Goat,Veterinarian intervention
4317,750,2023-09-20,9.6,2197,5.45,4.15,42,449.0,14.8,0.557,Malagueña,Goat,Veterinarian intervention
4318,750,2023-09-22,9.76,1858,5.57,4.19,61,425.0,14.97,0.555,Malagueña,Goat,Veterinarian intervention
4319,750,2023-09-24,10.16,2233,5.81,4.35,31,482.0,15.29,0.554,Malagueña,Goat,Veterinarian intervention
4430,750,2023-09-26,10.21,1638,5.86,4.35,38,500.0,15.34,0.555,Malagueña,Goat,Veterinarian intervention
4431,750,2023-09-28,10.34,1805,6.02,4.32,33,462.0,15.46,0.547,Malagueña,Goat,Veterinarian intervention
4432,750,2023-10-01,10.54,1819,6.24,4.3,38,492.0,15.67,0.552,Malagueña,Goat,Veterinarian intervention
4433,750,2023-10-02,10.28,1498,6.04,4.24,13,459.0,15.43,0.552,Malagueña,Goat,Veterinarian intervention
4434,750,2023-10-04,10.61,1491,6.22,4.39,36,443.0,15.79,0.555,Malagueña,Goat,Veterinarian intervention
4435,750,2023-10-06,10.47,1553,6.19,4.28,44,425.0,15.64,0.551,Malagueña,Goat,Veterinarian intervention
4436,750,2023-10-08,10.23,1599,6.04,4.19,55,414.0,15.44,0.555,Malagueña,Goat,Veterinarian intervention
4674,750,2023-10-10,10.5,1770,6.29,4.21,42,421.0,15.66,0.553,Malagueña,Goat,Veterinarian intervention
4675,750,2023-10-12,10.22,1578,6.04,4.18,67,373.0,15.39,0.554,Malagueña,Goat,Veterinarian intervention
4676,750,2023-10-15,10.61,1424,6.35,4.26,61,395.0,15.79,0.556,Malagueña,Goat,Veterinarian intervention
4677,750,2023-10-17,10.43,1729,6.21,4.22,72,403.0,15.59,0.552,Malagueña,Goat,Veterinarian intervention
4678,750,2023-10-20,10.67,1895,6.49,4.18,42,419.0,15.81,0.554,Malagueña,Goat,Veterinarian intervention
4679,750,2023-10-22,10.73,2003,6.42,4.31,83,468.0,15.85,0.561,Malagueña,Goat,Veterinarian intervention
4680,750,2023-10-24,11.26,2639,6.77,4.49,71,514.0,16.38,0.561,Malagueña,Goat,Veterinarian intervention
4681,750,2023-10-26,11.22,1735,6.78,4.44,73,482.0,16.37,0.558,Malagueña,Goat,Veterinarian intervention
4682,750,2023-10-28,11.63,3368,7.1,4.53,62,482.0,16.78,0.554,Malagueña,Goat,Veterinarian intervention
4683,750,2023-10-30,11.68,2971,7.22,4.46,61,566.0,16.93,0.56,Malagueña,Goat,Veterinarian intervention
4684,750,2023-11-01,11.86,3051,7.16,4.7,98,559.0,17.12,0.556,Malagueña,Goat,Veterinarian intervention
4685,750,2023-11-03,11.76,2742,7.21,4.55,131,495.0,17.04,0.561,Malagueña,Goat,Veterinarian intervention
4686,750,2023-11-05,11.54,2907,6.87,4.67,91,500.0,16.93,0.558,Malagueña,Goat,Veterinarian intervention
4687,750,2023-11-07,12.15,4103,7.31,4.84,146,578.0,17.33,0.561,Malagueña,Goat,Veterinarian intervention
1487,1524,2022-05-14,7.02,800,3.63,3.39,0,496.0,7.02,0.575,Florida,Goat,1.0
1488,1524,2022-05-12,8.030000000000001,2278,4.69,3.34,0,430.0,8.03,0.554,Florida,Goat,1.0
1495,1524,2022-05-16,6.7,813,3.29,3.41,144,536.0,6.7,0.567,Florida,Goat,1.0
1496,1524,2022-05-16,6.74,1122,3.37,3.37,136,573.0,6.74,0.565,Florida,Goat,1.0
1501,1524,2022-05-22,6.699999999999999,1421,3.4,3.3,180,513.0,6.7,0.555,Florida,Goat,Veterinarian intervention
1502,1524,2022-05-20,6.470000000000001,1181,3.1,3.37,0,508.0,6.47,0.56,Florida,Goat,Veterinarian intervention
1509,1524,2022-05-25,7.7700000000000005,2571,4.48,3.29,0,549.0,7.77,0.563,Florida,Goat,1.0
1510,1524,2022-05-23,7.4399999999999995,2197,4.21,3.23,0,539.0,7.44,0.559,Florida,Goat,1.0
1524,1524,2022-06-05,6.71,1308,3.23,3.48,71,545.0,6.71,0.559,Florida,Goat,1.0
1525,1524,2022-06-03,6.59,1263,3.15,3.44,235,521.0,6.59,0.568,Florida,Goat,Veterinarian intervention
1533,1524,2022-06-11,7.0600000000000005,1702,3.68,3.38,22,522.0,7.06,0.562,Florida,Goat,1.0
1534,1524,2022-06-11,7.32,1272,4.0,3.32,28,544.0,7.32,0.565,Florida,Goat,1.0
1553,1524,2022-06-23,8.120000000000001,2805,4.57,3.55,40,534.0,8.12,0.567,Florida,Goat,1.0
1554,1524,2022-06-21,7.83,3207,4.3,3.53,289,522.0,7.83,0.579,Florida,Goat,Veterinarian intervention
1555,1524,2022-06-19,7.550000000000001,2434,4.12,3.43,22,546.0,7.55,0.569,Florida,Goat,1.0
1728,1524,2022-07-27,7.48,3902,3.97,3.51,0,540.0,7.48,0.552,Florida,Goat,Veterinarian intervention
1729,1524,2022-07-25,7.27,3402,3.89,3.38,0,553.0,7.27,0.546,Florida,Goat,Veterinarian intervention
1733,1524,2022-07-31,7.52,4646,4.05,3.47,34,522.0,7.52,0.54,Florida,Goat,Veterinarian intervention
1734,1524,2022-07-29,7.790000000000001,5250,4.32,3.47,67,527.0,7.79,0.549,Florida,Goat,Veterinarian intervention
1415,1524,2022-04-18,7.449999999999999,1981,4.06,3.39,0,511.0,7.45,0.554,Florida,Goat,1.0
1416,1524,2022-04-14,7.7,1235,4.25,3.45,43,515.0,7.7,0.547,Florida,Goat,1.0
1417,1524,2022-04-12,7.67,1052,4.3,3.37,0,535.0,7.67,0.549,Florida,Goat,1.0
1418,1524,2022-04-10,7.35,1032,3.94,3.41,0,535.0,7.35,0.552,Florida,Goat,1.0
1419,1524,2022-04-08,7.55,1098,4.04,3.51,52,510.0,7.55,0.556,Florida,Goat,1.0
1420,1524,2022-04-06,8.45,1244,4.97,3.48,0,500.0,8.45,0.557,Florida,Goat,1.0
1421,1524,2022-04-04,7.25,1299,3.78,3.47,0,459.0,7.25,0.551,Florida,Goat,1.0
1422,1524,2022-04-02,7.390000000000001,1153,3.99,3.4,0,467.0,7.39,0.551,Florida,Goat,1.0
1423,1524,2022-04-01,7.95,1250,4.53,3.42,80,542.0,7.95,0.562,Florida,Goat,1.0
1424,1524,2022-03-29,7.540000000000001,902,4.15,3.39,61,524.0,7.54,0.559,Florida,Goat,1.0
1425,1524,2022-03-26,8.12,1763,4.64,3.48,0,553.0,8.12,0.561,Florida,Goat,1.0
1426,1524,2022-03-25,8.3,1981,4.75,3.55,0,484.0,8.3,0.56,Florida,Goat,1.0
1450,1524,2022-04-22,8.29,2953,4.79,3.5,0,547.0,8.29,0.554,Florida,Goat,1.0
1451,1524,2022-04-20,6.6,1795,3.16,3.44,202,512.0,6.6,0.553,Florida,Goat,Veterinarian intervention
1453,1524,2022-04-23,7.41,1613,4.03,3.38,0,554.0,7.41,0.552,Florida,Goat,1.0
1466,1524,2022-05-02,7.66,1481,4.19,3.47,28,477.0,7.66,0.558,Florida,Goat,1.0
1468,1524,2022-05-05,6.93,1574,3.43,3.5,0,540.0,6.93,0.547,Florida,Goat,1.0
1476,1524,2022-05-08,6.640000000000001,1337,3.2,3.44,0,475.0,6.64,0.552,Florida,Goat,Veterinarian intervention
1477,1524,2022-05-06,7.64,1813,4.06,3.58,0,494.0,7.64,0.568,Florida,Goat,1.0
1478,1524,2022-05-05,7.5,1848,3.99,3.51,0,350.0,7.5,0.569,Florida,Goat,Veterinarian intervention
1528,1524,2022-06-07,8.0,2750,4.66,3.34,46,314.0,8.0,0.564,Florida,Goat,Veterinarian intervention
1560,1524,2022-06-25,7.83,3645,4.16,3.67,27,489.0,7.83,0.569,Florida,Goat,Veterinarian intervention
1632,1524,2022-07-07,7.8100000000000005,3042,4.21,3.6,118,572.0,7.81,0.563,Florida,Goat,1.0
1633,1524,2022-07-05,7.66,2895,4.2,3.46,46,575.0,7.66,0.557,Florida,Goat,1.0
1634,1524,2022-07-03,7.3,3228,3.75,3.55,54,547.0,7.3,0.567,Florida,Goat,1.0
1642,1524,2022-07-13,7.51,2775,4.05,3.46,248,634.0,7.51,0.548,Florida,Goat,Veterinarian intervention
1643,1524,2022-07-11,6.85,3333,3.32,3.53,47,635.0,6.85,0.554,Florida,Goat,Veterinarian intervention
1456,1524,2022-04-26,7.95,1721,4.46,3.49,37,524.0,7.95,0.562,Florida,Goat,1.0
1462,1524,2022-04-30,6.970000000000001,1540,3.5,3.47,0,462.0,6.97,0.563,Florida,Goat,1.0
1463,1524,2022-04-29,7.01,1509,3.55,3.46,84,460.0,7.01,0.556,Florida,Goat,1.0
1464,1524,2022-04-28,7.26,2186,3.69,3.57,8740,447.0,7.26,0.58,Florida,Goat,Veterinarian intervention
1482,1524,2022-05-10,6.73,1921,3.36,3.37,68,421.0,6.73,0.552,Florida,Goat,1.0
1514,1524,2022-05-28,7.08,2854,3.82,3.26,20,504.0,7.08,0.553,Florida,Goat,1.0
1711,1524,2022-07-19,7.43,3417,4.05,3.38,24,550.0,7.43,0.547,Florida,Goat,Veterinarian intervention
1712,1524,2022-07-17,7.41,2359,4.04,3.37,28,605.0,7.41,0.555,Florida,Goat,Veterinarian intervention
1721,1524,2022-07-23,7.58,4756,4.04,3.54,31,579.0,7.58,0.552,Florida,Goat,Veterinarian intervention
1722,1524,2022-07-21,7.58,3335,4.16,3.42,28,566.0,7.58,0.552,Florida,Goat,Veterinarian intervention
1759,1524,2022-08-15,7.5,7449,3.97,3.53,129,539.0,7.5,0.543,Florida,Goat,Veterinarian intervention
1741,1524,2022-08-04,7.58,6344,4.07,3.51,430,446.0,7.58,0.546,Florida,Goat,Veterinarian intervention
1742,1524,2022-08-02,7.71,6148,4.25,3.46,44,483.0,7.71,0.545,Florida,Goat,Veterinarian intervention
1817,1524,2022-08-22,7.65,5019,4.2,3.45,41,551.0,7.65,0.542,Florida,Goat,Veterinarian intervention
1837,1524,2022-08-28,7.569999999999999,6790,4.02,3.55,79,491.0,7.57,0.549,Florida,Goat,Veterinarian intervention
1842,1524,2022-08-31,7.77,10776,4.24,3.53,93,454.0,7.77,0.549,Florida,Goat,Veterinarian intervention
1861,1524,2022-09-03,7.91,7613,4.34,3.57,118,503.0,7.91,0.537,Florida,Goat,Veterinarian intervention
1606,1524,2022-06-29,7.51,7954,3.69,3.82,299,374.0,7.51,0.563,Florida,Goat,Veterinarian intervention
1607,1524,2022-06-27,8.86,2652,5.42,3.44,31,414.0,8.86,0.574,Florida,Goat,"[38, 39, 42]"
1637,1524,2022-07-09,7.51,2746,4.07,3.44,33,611.0,7.51,0.56,Florida,Goat,Veterinarian intervention
1707,1524,2022-07-15,7.37,3238,3.93,3.44,28,532.0,7.37,0.556,Florida,Goat,1.0
1747,1524,2022-08-06,7.390000000000001,7431,3.95,3.44,94,435.0,7.39,0.535,Florida,Goat,Veterinarian intervention
1892,1524,2022-09-15,7.84,7140,4.23,3.61,189,504.0,7.84,0.525,Florida,Goat,Veterinarian intervention
1971,1524,2022-10-05,9.22,3838,5.37,3.85,34,527.0,9.22,0.539,Florida,Goat,Veterinarian intervention
1972,1524,2022-10-03,8.95,3589,5.37,3.58,46,467.0,8.95,0.532,Florida,Goat,Veterinarian intervention
1520,1524,2022-06-01,6.8,1330,3.34,3.46,46,514.0,6.8,0.561,Florida,Goat,1.0
1521,1524,2022-05-30,6.74,1596,3.35,3.39,0,505.0,6.74,0.551,Florida,Goat,1.0
1549,1524,2022-06-16,7.21,1913,3.84,3.37,18,532.0,7.21,0.565,Florida,Goat,1.0
1550,1524,2022-06-15,7.01,2004,3.61,3.4,192,538.0,7.01,0.571,Florida,Goat,Veterinarian intervention
1757,1524,2022-08-12,7.390000000000001,4769,3.93,3.46,0,494.0,7.39,0.554,Florida,Goat,Veterinarian intervention
1758,1524,2022-08-10,7.67,5669,4.08,3.59,0,473.0,7.67,0.558,Florida,Goat,Veterinarian intervention
2025,1524,2022-10-30,8.07,2800,4.79,3.28,0,423.0,8.07,0.56,Florida,Goat,1.0
2037,1524,2022-11-02,7.12,2770,3.85,3.27,59,368.0,7.12,0.542,Florida,Goat,Veterinarian intervention
2040,1524,2022-11-05,7.04,1906,3.81,3.23,29,344.0,7.04,0.524,Florida,Goat,Veterinarian intervention
2160,1524,2022-12-11,8.2,1875,4.63,3.57,75,515.0,8.2,0.554,Florida,Goat,1.0
2182,1524,2022-12-20,8.29,2261,4.6,3.69,64,550.0,8.29,0.527,Florida,Goat,1.0
2183,1524,2022-12-17,8.21,2706,4.62,3.59,93,556.0,8.21,0.535,Florida,Goat,1.0
2188,1524,2022-12-23,8.190000000000001,1910,4.49,3.7,51,534.0,8.19,0.526,Florida,Goat,1.0
2202,1524,2022-12-31,9.3,2050,5.14,4.16,56,486.0,9.3,0.532,Florida,Goat,"[38, 39, 40, 42, 46, 47]"
2203,1524,2022-12-29,9.1,1800,4.89,4.21,0,591.0,9.1,0.533,Florida,Goat,"[38, 39, 40, 42, 46, 47]"
2204,1524,2022-12-26,7.57,1583,4.0,3.57,0,520.0,7.57,0.474,Florida,Goat,Veterinarian intervention
2206,1524,2023-01-03,9.11,2306,5.15,3.96,72,491.0,9.11,0.527,Florida,Goat,"[38, 39, 40, 42, 46, 47]"
2222,1524,2023-01-09,8.969999999999999,3683,5.22,3.75,45,454.0,8.97,0.54,Florida,Goat,Veterinarian intervention
2230,1524,2023-01-10,8.850000000000001,3640,5.15,3.7,80,483.0,8.85,0.554,Florida,Goat,Veterinarian intervention
2243,1524,2023-01-18,8.780000000000001,2258,5.11,3.67,47,452.0,8.78,0.564,Florida,Goat,1.0
2244,1524,2023-01-15,8.8,2878,5.15,3.65,31,449.0,8.8,0.552,Florida,Goat,"[38, 39, 42]"
2281,1524,2023-02-02,8.030000000000001,1537,4.45,3.58,50,437.0,8.03,0.542,Florida,Goat,1.0
2264,1524,2023-01-24,8.469999999999999,1974,4.85,3.62,104,472.0,8.47,0.542,Florida,Goat,1.0
2277,1524,2023-01-30,8.34,1805,4.73,3.61,22,461.0,8.34,0.548,Florida,Goat,1.0
2278,1524,2023-01-27,8.17,1210,4.64,3.53,20,447.0,8.17,0.536,Florida,Goat,1.0
2288,1524,2023-02-05,8.3,1522,4.79,3.51,22,360.0,8.3,0.549,Florida,Goat,Veterinarian intervention
2517,1524,2023-02-17,7.78,1108,4.29,3.49,152,553.0,7.78,0.543,Florida,Goat,Veterinarian intervention
2257,1524,2023-01-21,8.52,1745,4.89,3.63,65,520.0,8.52,0.554,Florida,Goat,1.0
2521,1524,2023-02-20,7.65,1106,4.2,3.45,51,473.0,7.65,0.538,Florida,Goat,1.0
2303,1524,2023-02-08,8.01,1206,4.5,3.51,45,376.0,8.01,0.545,Florida,Goat,Veterinarian intervention
2796,1524,2023-04-05,7.84,1676,4.1,3.74,16,473.0,7.84,0.563,Florida,Goat,1.0
2847,1524,2023-04-12,7.779999999999999,2274,4.06,3.72,104,437.0,7.78,0.556,Florida,Goat,1.0
2959,1524,2023-04-26,7.390000000000001,2855,3.95,3.44,76,508.0,7.39,0.545,Florida,Goat,1.0
2876,1524,2023-04-14,7.8100000000000005,2399,4.08,3.73,0,434.0,7.81,0.552,Florida,Goat,1.0
2996,1524,2023-05-04,7.6000000000000005,2687,4.19,3.41,23,433.0,7.6,0.557,Florida,Goat,1.0
2880,1524,2023-04-16,7.62,2551,3.93,3.69,38,416.0,7.62,0.556,Florida,Goat,1.0
2953,1524,2023-04-24,7.68,3175,4.1,3.58,36,470.0,7.68,0.554,Florida,Goat,1.0
2954,1524,2023-04-22,7.609999999999999,3509,3.96,3.65,24,486.0,7.61,0.559,Florida,Goat,Veterinarian intervention
3028,1524,2023-05-08,7.61,2356,4.24,3.37,69,452.0,7.61,0.547,Florida,Goat,1.0
3029,1524,2023-05-06,7.6,2286,4.22,3.38,16,457.0,7.6,0.552,Florida,Goat,1.0
2989,1524,2023-05-02,7.680000000000001,3146,4.23,3.45,30,481.0,7.68,0.557,Florida,Goat,1.0
2990,1524,2023-04-30,7.44,2754,4.11,3.33,72,511.0,7.44,0.549,Florida,Goat,1.0
2991,1524,2023-04-28,7.5200000000000005,2815,4.15,3.37,61,518.0,7.52,0.546,Florida,Goat,1.0
3130,1524,2023-05-18,7.65,2437,4.29,3.36,15,481.0,7.65,0.558,Florida,Goat,1.0
3167,1524,2023-05-26,7.6899999999999995,3365,4.17,3.52,32,450.0,7.69,0.552,Florida,Goat,Veterinarian intervention
3184,1524,2023-06-01,7.49,3071,4.05,3.44,38,580.0,7.49,0.542,Florida,Goat,1.0
3185,1524,2023-05-30,7.93,2418,4.35,3.58,25,525.0,7.93,0.559,Florida,Goat,1.0
3390,1524,2023-06-23,7.19,2759,3.86,3.33,65,566.0,7.19,0.55,Florida,Goat,1.0
3401,1524,2023-07-03,7.27,2390,4.06,3.21,36,465.0,7.27,0.554,Florida,Goat,1.0
3402,1524,2023-07-02,6.890000000000001,2716,3.64,3.25,571,503.0,6.89,0.559,Florida,Goat,Veterinarian intervention
3439,1524,2023-07-06,7.470000000000001,2763,4.24,3.23,31,470.0,7.47,0.554,Florida,Goat,1.0
3440,1524,2023-07-05,7.25,2590,4.06,3.19,44,495.0,7.25,0.544,Florida,Goat,1.0
3535,1524,2023-07-12,7.390000000000001,2377,4.11,3.28,264,470.0,7.39,0.548,Florida,Goat,Veterinarian intervention
3503,1524,2023-07-10,7.379999999999999,3073,4.1,3.28,0,444.0,7.38,0.544,Florida,Goat,1.0
3504,1524,2023-07-08,7.390000000000001,2697,4.11,3.28,0,478.0,7.39,0.549,Florida,Goat,1.0
3612,1524,2023-07-16,7.33,2342,4.07,3.26,79,401.0,7.33,0.539,Florida,Goat,1.0
3613,1524,2023-07-14,7.359999999999999,2550,4.09,3.27,133,418.0,7.36,0.545,Florida,Goat,1.0
3614,1524,2023-07-18,7.65,3298,4.28,3.37,129,383.0,7.65,0.56,Florida,Goat,Veterinarian intervention
3732,1524,2023-07-24,7.26,2766,3.87,3.39,211,434.0,7.26,0.544,Florida,Goat,Veterinarian intervention
3733,1524,2023-07-22,7.26,2407,3.94,3.32,107,427.0,7.26,0.545,Florida,Goat,1.0
1537,1524,2022-06-13,7.34,2414,3.96,3.38,33,530.0,7.34,0.574,Florida,Goat,1.0
2003,1524,2022-10-18,7.98,2901,4.63,3.35,45,407.0,7.98,0.545,Florida,Goat,1.0
1909,1524,2022-09-21,8.83,11332,4.53,4.3,217,545.0,8.83,0.523,Florida,Goat,Veterinarian intervention
1910,1524,2022-09-18,10.14,8520,4.98,5.16,965,546.0,10.14,0.522,Florida,Goat,Veterinarian intervention
2047,1524,2022-11-07,8.04,2248,4.62,3.42,53,456.0,8.04,0.548,Florida,Goat,1.0
1828,1524,2022-08-25,7.74,7847,4.15,3.59,108,524.0,7.74,0.547,Florida,Goat,Veterinarian intervention
1987,1524,2022-10-12,8.07,3490,4.64,3.43,359,411.0,8.07,0.536,Florida,Goat,Veterinarian intervention
1625,1524,2022-07-01,7.49,3853,3.93,3.56,37,398.0,7.49,0.565,Florida,Goat,Veterinarian intervention
1959,1524,2022-09-30,9.98,5153,5.87,4.11,81,518.0,9.98,0.533,Florida,Goat,Veterinarian intervention
1960,1524,2022-09-27,10.43,6024,5.78,4.65,476,550.0,10.43,0.565,Florida,Goat,Veterinarian intervention
1979,1524,2022-10-09,8.18,2414,4.75,3.43,41,445.0,8.18,0.551,Florida,Goat,1.0
1994,1524,2022-10-15,8.03,2912,4.68,3.35,42,443.0,8.03,0.544,Florida,Goat,1.0
2080,1524,2022-11-17,7.68,1651,4.14,3.54,73,542.0,7.68,0.556,Florida,Goat,1.0
2081,1524,2022-11-20,6.63,1327,3.5,3.13,91,444.0,6.63,0.485,Florida,Goat,Veterinarian intervention
2115,1524,2022-11-29,7.85,2253,4.47,3.38,73,488.0,7.85,0.504,Florida,Goat,1.0
2116,1524,2022-11-26,7.77,2159,4.37,3.4,66,500.0,7.77,0.513,Florida,Goat,1.0
2147,1524,2022-12-05,7.9399999999999995,1260,4.47,3.47,84,493.0,7.94,0.516,Florida,Goat,1.0
1871,1524,2022-09-09,7.76,5384,4.18,3.58,104,466.0,7.76,0.531,Florida,Goat,Veterinarian intervention
1872,1524,2022-09-07,9.280000000000001,6608,5.15,4.13,4556,262.0,9.28,0.571,Florida,Goat,Veterinarian intervention
1873,1524,2022-09-06,7.82,7274,4.22,3.6,126,461.0,7.82,0.519,Florida,Goat,Veterinarian intervention
1881,1524,2022-09-13,7.57,8497,3.74,3.83,438,462.0,7.57,0.534,Florida,Goat,Veterinarian intervention
2010,1524,2022-10-24,7.949999999999999,2978,4.64,3.31,161,423.0,7.95,0.528,Florida,Goat,Veterinarian intervention
2011,1524,2022-10-21,7.8999999999999995,2948,4.6,3.3,101,441.0,7.9,0.544,Florida,Goat,1.0
2214,1524,2023-01-06,8.65,2913,4.84,3.81,55,475.0,8.65,0.541,Florida,Goat,1.0
2065,1524,2022-11-11,7.34,2104,3.92,3.42,45,464.0,7.34,0.532,Florida,Goat,1.0
2402,1524,2023-02-16,7.83,1192,4.32,3.51,117,443.0,7.83,0.548,Florida,Goat,1.0
2637,1524,2023-03-10,7.72,1516,4.21,3.51,55,511.0,7.72,0.546,Florida,Goat,1.0
2657,1524,2023-03-16,7.779999999999999,1327,4.34,3.44,0,547.0,7.78,0.532,Florida,Goat,1.0
2022,1524,2022-10-27,7.6899999999999995,2267,4.46,3.23,103,436.0,7.69,0.542,Florida,Goat,1.0
2090,1524,2022-11-23,7.77,1807,4.27,3.5,0,478.0,7.77,0.53,Florida,Goat,1.0
2679,1524,2023-03-19,7.49,1165,4.08,3.41,107,500.0,7.49,0.54,Florida,Goat,1.0
2680,1524,2023-03-18,7.93,1385,4.46,3.47,268,534.0,7.93,0.547,Florida,Goat,Veterinarian intervention
2708,1524,2023-03-24,7.47,1149,4.14,3.33,732,520.0,7.47,0.542,Florida,Goat,Veterinarian intervention
2709,1524,2023-03-21,7.99,1481,4.54,3.45,69,524.0,7.99,0.55,Florida,Goat,1.0
2544,1524,2023-02-23,7.7,1273,4.24,3.46,49,432.0,7.7,0.545,Florida,Goat,1.0
2570,1524,2023-03-01,7.609999999999999,1277,4.13,3.48,411,479.0,7.61,0.54,Florida,Goat,Veterinarian intervention
2719,1524,2023-03-28,7.76,1851,4.29,3.47,27,495.0,7.76,0.544,Florida,Goat,1.0
2720,1524,2023-03-26,7.8,1410,4.31,3.49,2590,604.0,7.8,0.567,Florida,Goat,Veterinarian intervention
2597,1524,2023-03-04,7.66,1305,4.15,3.51,107,507.0,7.66,0.546,Florida,Goat,1.0
2606,1524,2023-03-07,7.96,2966,4.51,3.45,308,542.0,7.96,0.538,Florida,Goat,Veterinarian intervention
2737,1524,2023-04-03,7.65,1901,4.07,3.58,34,374.0,7.65,0.553,Florida,Goat,Veterinarian intervention
2738,1524,2023-04-01,7.5,1820,4.04,3.46,104,388.0,7.5,0.545,Florida,Goat,Veterinarian intervention
2658,1524,2023-03-13,7.93,1865,4.43,3.5,0,565.0,7.93,0.549,Florida,Goat,1.0
2730,1524,2023-03-30,7.38,1668,3.92,3.46,52,408.0,7.38,0.544,Florida,Goat,1.0
2812,1524,2023-04-10,7.59,1836,3.88,3.71,35,420.0,7.59,0.551,Florida,Goat,1.0
2813,1524,2023-04-09,7.58,1917,3.9,3.68,29,432.0,7.58,0.559,Florida,Goat,1.0
2897,1524,2023-04-20,7.51,2788,3.94,3.57,32,433.0,7.51,0.541,Florida,Goat,1.0
2898,1524,2023-04-18,7.6,2552,3.99,3.61,36,451.0,7.6,0.545,Florida,Goat,1.0
3047,1524,2023-05-10,7.380000000000001,2232,4.07,3.31,35,465.0,7.38,0.543,Florida,Goat,1.0
3151,1524,2023-05-24,7.35,2188,3.91,3.44,36,461.0,7.35,0.544,Florida,Goat,1.0
3072,1524,2023-05-14,7.4399999999999995,2057,4.12,3.32,15,475.0,7.44,0.557,Florida,Goat,1.0
3073,1524,2023-05-12,7.44,2432,4.11,3.33,28,479.0,7.44,0.559,Florida,Goat,1.0
3289,1524,2023-06-15,7.43,2699,4.05,3.38,90,586.0,7.43,0.547,Florida,Goat,1.0
3330,1524,2023-06-22,7.18,2705,3.85,3.33,296,557.0,7.18,0.551,Florida,Goat,Veterinarian intervention
3339,1524,2023-06-27,7.12,2316,3.9,3.22,127,475.0,7.12,0.541,Florida,Goat,1.0
3203,1524,2023-06-05,7.39,2647,3.88,3.51,37,591.0,7.39,0.544,Florida,Goat,1.0
3204,1524,2023-06-03,7.37,2235,3.88,3.49,34,600.0,7.37,0.549,Florida,Goat,Veterinarian intervention
